id,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,name_length,name_sentiment,description_length,description_sentiment,neighborhood_overview_length,neighborhood_overview_sentiment,host_name_first_letter,predicted_gender,host_about_length,host_about_sentiment,same_neighbourhood,bathrooms_number,bathrooms_type,amenities_count
331946,1.0,1687595.0,3959.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3606,4.85739,10.0,0.0,4.0,4.0,4.0,220.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3332.0,1233.0,4.88,4.88,4.64,4.92,4.88,4.79,4.75,0.0,1.0,1.0,0.0,0.0,0.24,35.0,0.6,1000.0,4.313571428571429,0.0,0.0,19.0,1.0,157.0,2.4000000000000004,0.0,1.0,1.0,34.0
343094,0.0,1740785.0,3949.0,4.0,100.0,100.0,2.0,1.0,3.0,1.0,1.0,52.35715,4.90926,37.0,2.0,2.0,1.0,1.0,95.0,3.0,30.0,1.0,8.0,4.0,1125.0,3.8,1024.6,1.0,2.0,12.0,26.0,146.0,445.0,45.0,6.0,3869.0,15.0,4.89,4.88,4.88,4.97,4.98,4.88,4.75,1.0,1.0,0.0,1.0,0.0,3.45,38.0,0.0,1000.0,4.16547619047619,329.0,3.0666666666666664,18.0,2.0,711.0,1.8333333333333337,0.0,1.0,1.0,19.0
350271,0.0,1775032.0,3942.0,4.0,100.0,50.0,1.0,1.0,3.0,1.0,1.0,52.36129,4.98845,1.0,0.0,4.0,3.0,3.0,395.0,7.0,365.0,7.0,7.0,365.0,365.0,7.0,365.0,1.0,1.0,3.0,9.0,198.0,4.0,1.0,0.0,2686.0,112.0,4.33,5.0,4.67,5.0,5.0,5.0,4.33,0.0,1.0,1.0,0.0,0.0,0.04,29.0,0.0,624.0,0.0,490.0,0.375,1.0,0.0,280.0,1.2,0.0,1.0,1.0,32.0
357980,0.0,1811745.0,3935.0,3.0,100.0,65.0,2.0,1.0,1.0,1.0,1.0,52.36348,4.87648,14.0,0.0,4.0,4.0,4.0,245.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,10.0,12.0,119.0,23.0,1.0,3889.0,29.0,4.87,4.9,4.83,4.93,4.97,4.95,4.75,0.0,1.0,1.0,0.0,0.0,0.92,35.0,0.4,1000.0,6.560476190476192,1000.0,5.7213636363636375,13.0,2.0,536.0,0.5477272727272727,0.0,1.5,1.0,49.0
366438,0.0,1849988.0,3929.0,4.0,100.0,100.0,2.0,1.0,2.0,1.0,1.0,52.36738,4.89671,32.0,2.0,2.0,1.0,1.0,155.0,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,1.0,13.0,35.0,65.0,127.0,459.0,38.0,1.0,3891.0,29.0,4.74,4.82,4.74,4.84,4.88,4.92,4.64,0.0,1.0,0.0,1.0,0.0,3.54,35.0,0.0,1000.0,4.5249350649350655,114.0,1.5,14.0,0.0,401.0,4.2,0.0,1.5,1.0,42.0
367107,0.0,1853421.0,3928.0,2.0,100.0,26.0,1.0,1.0,1.0,1.0,1.0,52.36263,4.90216,5.0,0.0,2.0,1.0,1.0,182.0,5.0,30.0,5.0,5.0,30.0,30.0,5.0,30.0,1.0,12.0,37.0,67.0,67.0,15.0,4.0,0.0,2697.0,48.0,5.0,4.93,4.87,4.93,5.0,5.0,4.73,0.0,1.0,1.0,0.0,0.0,0.17,49.0,0.25,1000.0,3.3030303030303028,508.0,0.11666666666666667,13.0,2.0,183.0,2.3,0.0,1.5,1.0,26.0
367491,1.0,1855417.0,3928.0,2.0,100.0,94.0,2.0,1.0,1.0,1.0,1.0,52.364,4.87814,12.0,0.0,2.0,1.0,1.0,169.0,5.0,19.0,5.0,5.0,19.0,19.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,75.0,4.0,0.0,3907.0,85.0,4.9,4.89,4.76,4.94,4.96,4.92,4.72,0.0,1.0,1.0,0.0,0.0,0.58,49.0,1.2999999999999998,1000.0,9.560714285714285,65.0,0.0,13.0,1.0,2.0,0.0,0.0,1.5,1.0,28.0
379885,0.0,1907015.0,3920.0,4.0,100.0,100.0,1.0,1.0,4.0,1.0,1.0,52.35465,4.9061,31.0,2.0,2.0,1.0,1.0,232.0,3.0,360.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,19.0,44.0,71.0,345.0,90.0,8.0,0.0,3851.0,31.0,4.69,4.67,4.53,4.75,4.61,4.85,4.47,1.0,1.0,0.0,1.0,0.0,0.7,44.0,1.0,1000.0,5.680952380952381,940.0,8.26547619047619,13.0,0.0,720.0,3.0363636363636366,0.0,1.0,1.0,22.0
402353,0.0,2008330.0,3906.0,4.0,100.0,98.0,2.0,1.0,1.0,1.0,1.0,52.35338,4.93407,32.0,2.0,2.0,1.0,1.0,138.0,2.0,1125.0,2.0,3.0,2.0,1125.0,2.0,968.6,1.0,14.0,36.0,53.0,53.0,246.0,38.0,5.0,3797.0,6.0,4.85,4.83,4.94,4.92,4.91,4.74,4.72,1.0,1.0,0.0,1.0,0.0,1.94,46.0,0.4,1000.0,3.575,0.0,0.0,12.0,0.0,585.0,6.487012987012988,1.0,1.5,1.0,48.0
414865,0.0,2063261.0,3898.0,2.0,67.0,11.0,1.0,1.0,2.0,1.0,1.0,52.35043,4.84676,12.0,0.0,2.0,1.0,1.0,110.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,1.0,0.0,1.0,21.0,21.0,8.0,1.0,0.0,2681.0,204.0,4.88,4.88,4.63,4.88,5.0,4.75,4.75,0.0,1.0,1.0,0.0,0.0,0.09,32.0,1.7,1000.0,5.354166666666667,242.0,1.0958333333333332,13.0,0.0,220.0,0.08750000000000002,0.0,1.0,1.0,45.0
415619,0.0,1336633.0,4058.0,3.0,100.0,38.0,1.0,1.0,1.0,1.0,1.0,52.36905,4.93528,12.0,0.0,3.0,1.0,1.0,145.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,1.0,0.0,3.0,3.0,11.0,77.0,6.0,0.0,3850.0,107.0,4.87,4.92,4.78,4.99,4.97,4.8,4.74,0.0,1.0,1.0,0.0,0.0,0.6,32.0,0.0,1000.0,4.539285714285715,271.0,0.45000000000000007,19.0,1.0,469.0,1.766666666666667,0.0,1.0,1.0,49.0
432233,1.0,2144360.0,3886.0,2.0,100.0,12.0,1.0,1.0,1.0,1.0,1.0,52.3609619140625,4.88822603225708,12.0,0.0,2.0,1.0,1.0,250.0,5.0,100.0,5.0,5.0,100.0,100.0,5.0,100.0,1.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,3870.0,71.0,4.8,4.62,4.65,4.73,4.88,4.88,4.62,0.0,1.0,1.0,0.0,0.0,0.21,33.0,1.0999999999999999,1000.0,5.583333333333333,0.0,0.0,6.0,1.0,24.0,0.0,0.0,1.0,1.0,18.0
438089,0.0,2064560.0,3898.0,4.0,100.0,100.0,2.0,2.0,4.0,1.0,1.0,52.36116,4.86608,19.0,2.0,2.0,1.0,1.0,116.0,4.0,60.0,3.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,6.0,6.0,6.0,6.0,228.0,14.0,2.0,3731.0,16.0,4.79,4.79,4.53,4.9,4.77,4.88,4.72,1.0,2.0,0.0,2.0,0.0,1.83,33.0,0.0,1000.0,6.786363636363637,0.0,0.0,8.0,1.0,101.0,2.85,0.0,1.0,1.0,19.0
440992,0.0,2191136.0,3880.0,0.0,100.0,77.0,2.0,1.0,1.0,1.0,1.0,52.341621,4.849049,1.0,0.0,4.0,2.0,2.0,200.0,3.0,60.0,3.0,3.0,60.0,60.0,3.0,60.0,1.0,0.0,0.0,0.0,5.0,120.0,9.0,0.0,3847.0,160.0,4.88,4.87,4.84,4.92,4.89,4.65,4.7,0.0,1.0,1.0,0.0,0.0,0.94,35.0,0.7999999999999999,1000.0,0.8309523809523811,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,54.0
441424,0.0,2193861.0,3879.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.37281,4.94303,9.0,0.0,4.0,3.0,3.0,150.0,3.0,30.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,1.0,1.0,1.0,2.0,39.0,5.0,0.0,3775.0,107.0,4.61,4.68,4.43,4.81,4.84,4.7,4.54,0.0,1.0,1.0,0.0,0.0,0.31,35.0,0.0,1000.0,5.180833333333334,535.0,4.66,13.0,1.0,247.0,0.25,0.0,2.0,1.0,43.0
445660,0.0,2202945.0,3878.0,4.0,100.0,99.0,2.0,1.0,3.0,1.0,1.0,52.37001,4.85646,27.0,2.0,3.0,2.0,3.0,80.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,10.0,20.0,25.0,202.0,467.0,57.0,5.0,3857.0,8.0,4.79,4.86,4.88,4.94,4.92,4.71,4.66,1.0,1.0,0.0,1.0,0.0,3.63,31.0,0.0,1000.0,2.958333333333333,105.0,0.9,8.0,2.0,1631.0,8.283838383838384,0.0,1.0,1.0,23.0
446999,0.0,2064560.0,3898.0,4.0,100.0,100.0,2.0,2.0,4.0,1.0,1.0,52.35927,4.86529,19.0,2.0,2.0,1.0,1.0,96.0,4.0,90.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,7.0,7.0,7.0,7.0,347.0,19.0,4.0,3708.0,18.0,4.75,4.82,4.64,4.91,4.83,4.82,4.72,0.0,2.0,0.0,2.0,0.0,2.81,30.0,0.0,1000.0,6.605411255411256,0.0,0.0,8.0,1.0,101.0,2.85,0.0,1.0,1.0,9.0
450767,0.0,2238440.0,3874.0,3.0,100.0,99.0,2.0,2.0,3.0,1.0,1.0,52.37006,4.90081,1.0,0.0,4.0,2.0,3.0,275.0,3.0,1125.0,1.0,3.0,1125.0,1125.0,2.9,1125.0,1.0,0.0,11.0,15.0,122.0,141.0,52.0,5.0,3716.0,14.0,4.7,4.75,4.73,4.71,4.66,4.96,4.42,0.0,2.0,2.0,0.0,0.0,1.14,30.0,0.0,1000.0,2.216666666666667,0.0,0.0,18.0,2.0,136.0,1.8250000000000002,0.0,1.0,1.0,27.0
462341,1.0,2297302.0,3866.0,3.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3739,4.89263,9.0,0.0,2.0,3.0,2.0,228.0,4.0,20.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,2771.0,111.0,4.97,5.0,5.0,4.95,5.0,4.97,4.89,0.0,1.0,1.0,0.0,0.0,0.41,33.0,0.375,1000.0,6.608333333333333,808.0,5.625,13.0,2.0,533.0,2.822727272727273,0.0,1.5,1.0,45.0
481664,0.0,1382273.0,4046.0,2.0,89.0,95.0,1.0,1.0,2.0,1.0,1.0,52.39134,4.89067,27.0,2.0,2.0,1.0,1.0,105.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,1.0,5.0,16.0,34.0,227.0,506.0,60.0,3.0,3258.0,17.0,4.67,4.78,4.58,4.84,4.76,4.7,4.42,0.0,1.0,0.0,1.0,0.0,4.66,32.0,0.13636363636363635,1000.0,10.185119047619047,202.0,0.7904761904761906,5.0,2.0,1245.0,5.270400432900433,0.0,1.5,1.0,38.0
483779,1.0,2395278.0,3854.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.3509,4.83293,34.0,2.0,2.0,1.0,1.0,100.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,2236.0,1870.0,4.88,4.85,4.88,4.94,4.97,4.38,4.82,0.0,1.0,0.0,1.0,0.0,0.5,34.0,0.0,981.0,0.7101190476190476,314.0,1.1363636363636362,1.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0
494433,1.0,907405.0,4143.0,3.0,100.0,90.0,2.0,2.0,3.0,1.0,1.0,52.36812,4.85422,12.0,0.0,4.0,2.0,3.0,160.0,1.0,14.0,1.0,1.0,14.0,14.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,31.0,7.0,0.0,3767.0,65.0,4.83,4.77,4.81,4.81,4.97,4.68,4.58,0.0,2.0,1.0,1.0,0.0,0.25,39.0,0.1666666666666667,1000.0,2.25,525.0,0.7666666666666666,25.0,2.0,525.0,6.022727272727273,0.0,1.0,1.0,43.0
495862,0.0,2449055.0,3848.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.36168,4.8732,12.0,0.0,4.0,3.0,3.0,600.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,1.0,108.0,16.0,0.0,0.0,3394.0,1201.0,4.93,4.94,4.69,4.88,5.0,4.94,4.69,0.0,1.0,1.0,0.0,0.0,0.14,32.0,0.0,1000.0,7.483333333333333,0.0,0.0,5.0,1.0,176.0,0.5488636363636363,0.0,3.5,1.0,31.0
503629,1.0,2483843.0,3843.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3543,4.87701,12.0,0.0,5.0,3.0,3.0,120.0,5.0,22.0,5.0,5.0,22.0,22.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3418.0,1226.0,4.82,5.0,4.73,5.0,5.0,4.73,4.82,0.0,1.0,1.0,0.0,0.0,0.1,50.0,0.7,1000.0,4.734577922077922,318.0,2.1988636363636362,1.0,1.0,120.0,0.5333333333333333,0.0,1.0,1.0,26.0
515088,0.0,2536879.0,3837.0,4.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,52.39675,4.99603,34.0,2.0,4.0,1.0,2.0,120.0,2.0,20.0,2.0,2.0,20.0,20.0,2.0,20.0,1.0,18.0,43.0,65.0,266.0,2.0,0.0,0.0,1593.0,1366.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.04,35.0,0.0,1000.0,7.166666666666666,929.0,4.3,8.0,2.0,556.0,5.300000000000001,0.0,1.5,1.0,42.0
515749,0.0,2540480.0,3836.0,2.0,100.0,77.0,2.0,1.0,1.0,1.0,1.0,52.35902,4.89606,20.0,2.0,4.0,1.0,1.0,165.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,16.0,40.0,40.0,168.0,213.0,32.0,4.0,3801.0,9.0,4.86,4.84,4.73,4.95,4.95,4.92,4.78,0.0,1.0,0.0,1.0,0.0,1.68,23.0,0.6,899.0,3.9250000000000003,0.0,0.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,9.0
515921,0.0,2541099.0,3836.0,3.0,83.0,30.0,1.0,1.0,1.0,1.0,1.0,52.35022,4.8525,12.0,0.0,4.0,2.0,1.0,159.0,3.0,22.0,3.0,3.0,22.0,22.0,3.0,22.0,1.0,3.0,28.0,58.0,58.0,87.0,10.0,0.0,3822.0,43.0,4.28,4.44,3.96,4.67,4.48,4.57,4.08,0.0,1.0,1.0,0.0,0.0,0.68,49.0,0.7000000000000001,1000.0,1.8363636363636362,955.0,4.4523809523809526,1.0,0.0,80.0,2.15,0.0,1.5,1.0,38.0
517996,0.0,2550339.0,3835.0,1.0,40.0,22.0,1.0,1.0,5.0,1.0,1.0,52.37827,4.88568,12.0,0.0,2.0,1.0,1.0,320.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,14.0,44.0,74.0,101.0,24.0,1.0,0.0,3731.0,54.0,4.87,4.91,4.78,4.87,4.87,4.87,4.65,0.0,1.0,1.0,0.0,0.0,0.19,50.0,1.3000000000000003,1000.0,7.7333333333333325,773.0,4.862500000000001,1.0,2.0,149.0,1.35,0.0,1.0,1.0,21.0
522471,1.0,2569931.0,3833.0,2.0,100.0,43.0,1.0,1.0,1.0,1.0,1.0,52.3774,4.851,12.0,0.0,4.0,3.0,5.0,190.0,8.0,25.0,8.0,8.0,25.0,25.0,8.0,25.0,1.0,1.0,4.0,4.0,4.0,25.0,2.0,0.0,3464.0,109.0,4.96,4.88,4.92,5.0,5.0,4.6,4.96,0.0,1.0,1.0,0.0,0.0,0.22,50.0,0.85,1000.0,5.92857142857143,0.0,0.0,8.0,0.0,186.0,0.5113636363636364,1.0,1.5,1.0,27.0
1120077,0.0,6114964.0,3509.0,2.0,100.0,50.0,1.0,1.0,1.0,1.0,1.0,52.37784,4.86178,12.0,0.0,2.0,1.0,1.0,287.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,15.0,45.0,75.0,75.0,18.0,6.0,0.0,2449.0,86.0,4.89,5.0,4.83,4.82,4.94,4.71,4.59,0.0,1.0,1.0,0.0,0.0,0.22,33.0,0.85,1000.0,6.561190476190477,1000.0,3.710119047619048,5.0,0.0,118.0,0.7727272727272727,1.0,1.0,1.0,23.0
1132247,0.0,6211092.0,3503.0,3.0,86.0,64.0,1.0,2.0,2.0,1.0,1.0,52.39054,4.88886,1.0,0.0,4.0,3.0,4.0,500.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,6.0,13.0,43.0,310.0,28.0,2.0,0.0,3411.0,77.0,4.82,4.63,4.56,4.89,4.89,4.74,4.56,0.0,2.0,2.0,0.0,0.0,0.25,34.0,0.25,1000.0,1.8506493506493507,193.0,0.2,10.0,1.0,19.0,0.0,0.0,2.0,1.0,51.0
1145140,1.0,6101182.0,3510.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3537,4.88632,12.0,0.0,2.0,1.0,1.0,102.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,2212.0,1058.0,4.64,4.68,4.92,4.8,4.88,4.96,4.64,0.0,1.0,1.0,0.0,0.0,0.34,46.0,0.7,1000.0,3.9166666666666665,1000.0,4.486363636363636,18.0,1.0,337.0,2.291666666666667,0.0,1.0,1.0,24.0
1145866,0.0,6127483.0,3508.0,4.0,100.0,82.0,2.0,3.0,4.0,1.0,1.0,52.37802,4.84513,24.0,2.0,2.0,1.0,2.0,70.0,1.0,60.0,1.0,5.0,60.0,60.0,1.1,60.0,1.0,8.0,38.0,68.0,68.0,305.0,29.0,2.0,3449.0,15.0,4.66,4.77,4.74,4.83,4.88,4.59,4.58,0.0,3.0,0.0,3.0,0.0,2.65,49.0,1.2000000000000002,1000.0,5.265476190476191,1000.0,3.7727272727272725,4.0,0.0,179.0,1.675,1.0,1.5,2.0,38.0
1149380,0.0,6300541.0,3497.0,4.0,100.0,100.0,2.0,1.0,2.0,1.0,1.0,52.31774,4.94647,34.0,2.0,4.0,2.0,4.0,61.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,9.0,30.0,42.0,254.0,494.0,86.0,6.0,3304.0,3.0,4.7,4.73,4.47,4.89,4.93,4.58,4.7,1.0,1.0,0.0,1.0,0.0,4.48,21.0,0.0,1000.0,1.3125,116.0,1.1363636363636362,4.0,2.0,445.0,0.5308080808080808,0.0,1.0,2.0,36.0
1149694,1.0,6302268.0,3497.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.38231,4.84866,12.0,0.0,2.0,1.0,1.0,75.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,3480.0,1001.0,4.19,4.32,3.82,4.61,4.66,4.06,4.01,1.0,1.0,1.0,0.0,0.0,0.65,19.0,0.0,1000.0,5.256060606060607,279.0,2.4,19.0,0.0,197.0,0.8363636363636363,1.0,1.5,1.0,25.0
1155251,0.0,5796250.0,3530.0,3.0,96.0,33.0,2.0,14.0,39.0,1.0,1.0,52.38295,4.88854,12.0,0.0,2.0,1.0,1.0,127.0,7.0,180.0,7.0,7.0,180.0,180.0,7.0,180.0,1.0,4.0,34.0,56.0,110.0,49.0,11.0,1.0,3378.0,24.0,4.86,4.88,4.86,4.8,4.76,4.96,4.57,0.0,14.0,14.0,0.0,0.0,0.44,38.0,-0.19999999999999998,1000.0,4.377056277056277,216.0,1.0,18.0,1.0,1589.0,2.231363636363637,0.0,1.5,1.0,29.0
1155386,0.0,6299692.0,3497.0,3.0,100.0,63.0,1.0,1.0,1.0,1.0,1.0,52.34227,4.91217,12.0,0.0,2.0,1.0,2.0,120.0,6.0,14.0,6.0,6.0,14.0,14.0,6.0,14.0,1.0,3.0,14.0,14.0,92.0,63.0,4.0,0.0,3409.0,106.0,4.72,4.86,4.97,4.9,4.92,4.52,4.71,0.0,1.0,1.0,0.0,0.0,0.55,27.0,0.0,1000.0,5.11969696969697,0.0,0.0,13.0,0.0,188.0,1.5,0.0,1.0,1.0,15.0
1158662,1.0,5331982.0,3562.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.36042,4.86161,12.0,0.0,2.0,1.0,1.0,285.0,3.0,30.0,2.0,3.0,1125.0,1125.0,2.9,1125.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,3479.0,482.0,4.86,4.88,4.73,4.9,4.92,4.8,4.63,0.0,1.0,1.0,0.0,0.0,0.42,40.0,0.1,1000.0,4.475,0.0,0.0,4.0,1.0,343.0,2.1333333333333333,0.0,1.0,1.0,32.0
1162769,0.0,6368949.0,3493.0,2.0,90.0,39.0,1.0,2.0,4.0,1.0,0.0,52.35823,4.92035,12.0,0.0,4.0,4.0,4.0,295.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,0.0,4.0,4.0,138.0,13.0,3.0,0.0,3332.0,46.0,4.85,4.92,4.38,4.92,4.92,4.69,4.46,0.0,1.0,1.0,0.0,0.0,0.12,46.0,0.9363636363636364,1000.0,6.872727272727273,185.0,2.9,8.0,2.0,796.0,6.286363636363635,0.0,1.0,1.0,19.0
1174506,1.0,6428213.0,3490.0,0.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,52.35043,4.90079,12.0,0.0,2.0,1.0,1.0,120.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,3444.0,229.0,4.95,4.98,4.81,5.0,5.0,4.9,4.93,0.0,1.0,1.0,0.0,0.0,0.37,33.0,0.5,1000.0,2.536666666666667,0.0,0.0,18.0,1.0,112.0,1.1,0.0,1.0,1.0,18.0
1182421,1.0,3136773.0,3777.0,4.0,75.0,81.0,1.0,1.0,1.0,1.0,1.0,52.39259,4.91565,9.0,0.0,4.0,3.0,3.0,90.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,1.0,1.0,1.0,1.0,7.0,6.0,0.0,483.0,108.0,4.86,4.86,4.57,5.0,4.86,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.43,48.0,0.0,1000.0,3.5183333333333335,73.0,1.6,13.0,0.0,65.0,0.55,0.0,1.0,1.0,55.0
1195666,0.0,6534317.0,3483.0,2.0,86.0,53.0,1.0,1.0,1.0,1.0,1.0,52.36501,4.87918,12.0,0.0,4.0,4.0,4.0,300.0,4.0,25.0,4.0,4.0,25.0,25.0,4.0,25.0,1.0,7.0,11.0,19.0,146.0,42.0,5.0,0.0,3451.0,114.0,4.9,4.93,4.48,4.9,4.95,4.95,4.73,0.0,1.0,1.0,0.0,0.0,0.37,39.0,0.5,1000.0,3.9958874458874463,344.0,1.3357142857142859,23.0,2.0,231.0,0.0,0.0,2.0,1.0,47.0
1196088,0.0,6536417.0,3483.0,4.0,100.0,100.0,1.0,1.0,3.0,1.0,1.0,52.38827,4.94617,12.0,0.0,4.0,2.0,3.0,136.0,2.0,14.0,1.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,2.0,23.0,50.0,131.0,394.0,74.0,7.0,3396.0,8.0,4.65,4.7,4.61,4.86,4.85,4.56,4.53,0.0,1.0,1.0,0.0,0.0,3.48,33.0,1.2999999999999998,1000.0,1.1,93.0,0.5,23.0,2.0,11.0,0.0,0.0,1.0,1.0,20.0
1201952,1.0,6565457.0,3481.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3639,4.93817,12.0,0.0,2.0,1.0,1.0,80.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2660.0,1149.0,4.86,4.91,4.86,4.82,4.91,4.73,4.68,0.0,1.0,1.0,0.0,0.0,0.25,33.0,-0.1,1000.0,2.375,719.0,3.3893939393939396,5.0,0.0,610.0,0.25,0.0,1.0,1.0,23.0
1223171,0.0,6673715.0,3475.0,3.0,100.0,97.0,1.0,1.0,2.0,1.0,1.0,52.367088,4.863511,29.0,2.0,4.0,1.0,4.0,106.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,5.0,24.0,36.0,271.0,436.0,51.0,0.0,3451.0,31.0,4.71,4.73,4.67,4.78,4.79,4.63,4.58,0.0,1.0,0.0,1.0,0.0,3.79,27.0,-0.2,1000.0,3.441666666666667,321.0,0.4125,22.0,0.0,214.0,0.4,0.0,1.0,1.0,25.0
1224695,0.0,6673713.0,3475.0,2.0,100.0,28.0,1.0,1.0,1.0,1.0,1.0,52.37006,4.85853,12.0,0.0,2.0,1.0,1.0,135.0,10.0,1123.0,10.0,10.0,1123.0,1123.0,10.0,1123.0,1.0,9.0,9.0,9.0,42.0,73.0,5.0,0.0,3257.0,111.0,4.75,4.83,4.44,4.9,4.93,4.67,4.51,0.0,1.0,1.0,0.0,0.0,0.67,28.0,1.3666666666666667,841.0,3.3499999999999996,223.0,0.7999999999999999,14.0,0.0,12.0,0.0,0.0,1.5,1.0,24.0
1225622,1.0,6449836.0,3488.0,2.0,100.0,60.0,1.0,1.0,1.0,1.0,1.0,52.35936,4.86001,12.0,0.0,4.0,3.0,3.0,160.0,6.0,30.0,6.0,6.0,30.0,30.0,6.0,30.0,1.0,0.0,2.0,2.0,2.0,53.0,4.0,0.0,3426.0,126.0,4.91,4.89,4.79,4.89,4.98,4.92,4.81,0.0,1.0,1.0,0.0,0.0,0.46,49.0,0.0,1000.0,2.686363636363637,535.0,4.383333333333334,20.0,0.0,570.0,4.50050505050505,0.0,2.0,1.0,53.0
1232048,0.0,5646154.0,3540.0,4.0,100.0,100.0,1.0,2.0,3.0,1.0,1.0,52.38418,4.90779,31.0,2.0,2.0,1.0,1.0,77.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,2.0,11.0,17.0,201.0,471.0,56.0,6.0,3439.0,8.0,4.51,4.68,4.41,4.89,4.89,4.82,4.53,0.0,2.0,0.0,2.0,0.0,4.11,46.0,0.20000000000000004,1000.0,2.5238636363636364,260.0,0.5,18.0,1.0,467.0,4.336363636363637,0.0,1.5,1.0,36.0
